leg_id,full_name,first_name,middle_name,last_name,suffixes,nickname,active,state,chamber,district,party,photo_url,created_at,updated_at
TXL000351,Kristi Thibaut,Kristi,,Thibaut,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4625.jpg,2010-06-19 03:51:42.627000,2011-01-11 18:41:26.067000
TXL000353,Vicki Truitt,Vicki,,Truitt,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4650.jpg,2010-06-19 03:51:42.634000,2013-01-09 00:29:36.945000
TXL000355,Sylvester Turner,Sylvester,,Turner,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4685.jpg,2010-06-19 03:51:42.640000,2016-12-28 00:23:50.979000
TXL000356,Allen Vaught,Allen,,Vaught,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4780.jpg,2010-06-19 03:51:42.644000,2011-01-11 18:41:26.063000
TXL000357,Marc Veasey,Marc,,Veasey,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4725.jpg,2010-06-19 03:51:42.647000,2013-01-09 00:29:36.946000
TXL000358,Mike Villarreal,Mike,,Villarreal,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4800.jpg,2010-06-19 03:51:42.650000,2015-03-11 15:21:52.992000
TXL000361,Randy Weber,Randy,,Weber,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4950.jpg,2010-06-19 03:51:42.671000,2013-01-09 00:29:36.947000
TXL000362,Beverly Woolley,Beverly,,Woolley,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A5005.jpg,2010-06-19 03:51:42.674000,2013-01-09 00:29:36.948000
TXL000368,Jose Aliseda,Jose,,Aliseda,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2055.jpg,2011-01-14 22:24:08.380000,2013-01-09 00:29:36.949000
TXL000372,Marva Beck,Marva,,Beck,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2085.jpg,2011-01-14 22:24:08.381000,2013-01-09 00:29:36.951000
TXL000375,Erwin Cain,Erwin,,Cain,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2015.jpg,2011-01-14 22:24:08.383000,2013-01-09 00:29:36.954000
TXL000377,Stefani Carter,Stefani,,Carter,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2210.jpg,2011-01-14 22:24:08.384000,2015-01-07 22:02:52.031000
TXL000380,John Garza,John,,Garza,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2235.jpg,2011-01-14 22:24:08.386000,2013-01-09 00:29:36.955000
TXL000382,Naomi Gonzalez,Naomi,,Gonzalez,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2095.jpg,2011-01-14 22:24:08.387000,2015-01-07 22:02:52.084000
TXL000383,Lance Gooden,Lance,,Gooden,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2020.jpg,2011-01-14 22:24:08.388000,2015-01-07 22:02:52.070000
TXL000388,Jim Landtroop,Jim,,Landtroop,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2175.jpg,2011-01-14 22:24:08.390000,2013-01-09 00:29:36.956000
TXL000390,George Lavender,George,,Lavender,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2010.jpg,2011-01-14 22:24:08.392000,2015-01-07 22:02:52.026000
TXL000392,Lanham Lyne,Lanham,,Lyne,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2090.jpg,2011-01-14 22:24:08.392000,2013-01-09 00:29:36.957000
TXL000393,Dee Margo,Dee,,Margo,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2130.jpg,2011-01-14 22:24:08.393000,2013-01-09 00:29:36.958000
TXL000395,Borris L. Miles,Borris,,Miles,,,False,tx,,,,http://www.house.state.tx.us/photos/members/3825.jpg,2011-01-14 22:24:08.393000,2017-06-01 10:35:57.358000
TXL000398,Barbara Nash,Barbara,,Nash,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2190.jpg,2011-01-14 22:24:08.415000,2013-01-09 00:29:36.959000
TXL000406,Connie Scott,Connie,,Scott,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2050.jpg,2011-01-14 22:24:08.290000,2013-01-09 00:29:36.961000
TXL000407,Kenneth Sheets,Kenneth,,Sheets,,,False,tx,,,,http://www.house.state.tx.us/photos/members/2225.jpg,2011-01-14 22:24:08.291000,2017-06-01 10:35:57.371000
TXL000408,David Simpson,David,,Simpson,,,False,tx,,,,http://www.house.state.tx.us/photos/members/2025.jpg,2011-01-14 22:24:08.291000,2017-06-01 10:35:57.360000
TXL000409,Raul Torres,Raul,,Torres,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2045.jpg,2011-01-14 22:24:08.292000,2013-01-09 00:29:36.962000
TXL000418,Barbara Legler,Barbara,,Legler,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/nopicture.jpg,2012-11-03 02:32:04.016000,2013-01-09 00:29:36.910000
TXL000432,Philip Cortez,Philip,,Cortez,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2365.jpg,2013-01-09 00:29:35.574000,2015-01-07 22:02:52.042000
TXL000435,"Farney, Marsha",Marsha,,Farney,,,False,tx,,,,http://www.house.state.tx.us/photos/members/2380.jpg,2013-01-09 00:29:35.703000,2017-06-01 10:35:57.365000
TXL000455,Mary Perez,Mary,,Perez,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2535.jpg,2013-01-09 00:29:36.235000,2015-01-14 16:08:09.864000
TXL000456,Bennett Ratliff,Bennett,,Ratliff,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2545.jpg,2013-01-09 00:29:36.288000,2015-01-07 22:02:52.039000
TXL000467,Steve Toth,Steve,,Toth,,,False,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2825.jpg,2013-01-09 00:29:36.486000,2015-01-07 22:02:52.053000
TXL000468,"Turner, Scott",Scott,,Turner,,,False,tx,,,,http://www.house.state.tx.us/photos/members/2845.jpg,2013-01-09 00:29:36.493000,2017-06-01 10:35:57.382000
TXL000483,"Spitzer, Stuart",Stuart,,Spitzer,,,False,tx,,,,http://www.house.state.tx.us/photos/members/2885.jpg,2015-01-14 00:53:27.417000,2017-06-01 10:35:57.377000
TXL000492,"Galindo, Rick",Rick,,Galindo,,,False,tx,,,,http://www.house.state.tx.us/photos/members/3085.jpg,2015-01-14 00:53:27.652000,2017-06-01 10:35:57.366000
TXL000498,"Peña, Gilbert",Gilbert,,Peña,,,False,tx,,,,http://www.house.state.tx.us/photos/members/3105.jpg,2015-01-14 00:53:27.875000,2017-06-01 10:35:57.376000
TXL000508,"White, Molly",Molly,,White,,,False,tx,,,,http://www.house.state.tx.us/photos/members/2970.jpg,2015-01-14 00:53:28.266000,2017-01-08 22:45:20.713000
TXL000515,"Schubert, Leighton",Leighton,,Schubert,,,False,tx,,,,http://www.house.state.tx.us/photos/members/3115.jpg,2015-03-10 18:14:59.443000,2016-12-28 00:23:50.977000
TXL000544,"Lujan, John",John,,Lujan,,,False,tx,,,,http://www.house.state.tx.us/photos/members/3145.jpg,2016-04-15 08:50:09.894000,2017-06-01 10:35:57.372000
TXL000674,"Thompson, Laura",Laura,,Thompson,,,False,tx,,,,http://www.house.state.tx.us/photos/members/3195.jpg,2016-12-28 00:23:50.437000,2017-06-01 10:35:57.380000
TXL000202,Dan Patrick,Dan,,Patrick,,,True,tx,,,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1430.jpg,2010-06-19 03:51:42.093000,2016-05-02 08:30:02.127000
TXL000214,Alma Allen,Alma A.,,Allen,,,True,tx,lower,131,Democratic,http://www.house.state.tx.us/photos/members/2100.jpg,2010-06-19 03:51:42.133000,2017-06-01 10:38:26.476000
TXL000215,Roberto Alonzo,Roberto R.,,Alonzo,,,True,tx,lower,104,Democratic,http://www.house.state.tx.us/photos/members/2125.jpg,2010-06-19 03:51:42.135000,2017-06-01 10:38:26.825000
TXL000216,Carol Alvarado,Carol,,Alvarado,,,True,tx,lower,145,Democratic,http://www.house.state.tx.us/photos/members/2135.jpg,2010-06-19 03:51:42.137000,2017-06-01 10:38:25.930000
TXL000217,Rafael Anchia,Rafael,,Anchia,,,True,tx,lower,103,Democratic,http://www.house.state.tx.us/photos/members/2150.jpg,2010-06-19 03:51:42.140000,2017-06-01 10:38:26.780000
TXL000218,Charles Anderson,"Charles ""Doc""",,Anderson,,Doc,True,tx,lower,56,Republican,http://www.house.state.tx.us/photos/members/2155.jpg,2010-06-19 03:51:42.142000,2017-06-01 10:38:26.510000
TXL000221,Dwayne Bohac,Dwayne,,Bohac,,,True,tx,lower,138,Republican,http://www.house.state.tx.us/photos/members/2230.jpg,2010-06-19 03:51:42.149000,2017-06-01 10:38:26.452000
TXL000223,Dennis Bonnen,Dennis,,Bonnen,,,True,tx,lower,25,Republican,http://www.house.state.tx.us/photos/members/2250.jpg,2010-06-19 03:51:42.154000,2017-06-01 10:38:26.551000
TXL000228,Angie Chen Button,Angie Chen,,Button,,,True,tx,lower,112,Republican,http://www.house.state.tx.us/photos/members/2510.jpg,2010-06-19 03:51:42.181000,2017-06-01 10:38:25.932000
TXL000235,Garnet Coleman,Garnet F.,,Coleman,,,True,tx,lower,147,Democratic,http://www.house.state.tx.us/photos/members/2435.jpg,2010-06-19 03:51:42.198000,2017-06-01 10:38:25.974000
TXL000236,Byron Cook,Byron,,Cook,,,True,tx,lower,8,Republican,http://www.house.state.tx.us/photos/members/2450.jpg,2010-06-19 03:51:42.201000,2017-06-01 10:38:26.829000
TXL000239,Tom Craddick,Tom,,Craddick,,,True,tx,lower,82,Republican,http://www.house.state.tx.us/photos/members/2610.jpg,2010-06-19 03:51:42.207000,2017-06-01 10:38:26.697000
TXL000242,Drew Darby,Drew,,Darby,,,True,tx,lower,72,Republican,http://www.house.state.tx.us/photos/members/2645.jpg,2010-06-19 03:51:42.215000,2017-06-01 10:38:26.455000
TXL000244,Yvonne Davis,Yvonne,,Davis,,,True,tx,lower,111,Democratic,http://www.house.state.tx.us/photos/members/2625.jpg,2010-06-19 03:51:42.219000,2017-06-01 10:38:26.450000
TXL000245,Joe Deshotel,Joe,,Deshotel,,,True,tx,lower,22,Democratic,http://www.house.state.tx.us/photos/members/2690.jpg,2010-06-19 03:51:42.221000,2017-06-01 10:38:26.522000
TXL000247,Dawnna Dukes,Dawnna,,Dukes,,,True,tx,lower,46,Democratic,http://www.house.state.tx.us/photos/members/2665.jpg,2010-06-19 03:51:42.226000,2017-06-01 10:38:26.784000
TXL000249,Harold Dutton Jr.,Harold,,Dutton,V. Jr.,,True,tx,lower,142,Democratic,http://www.house.state.tx.us/photos/members/2650.jpg,2010-06-19 03:51:42.250000,2017-06-01 10:35:57.450000
TXL000253,Gary Elkins,Gary,,Elkins,,,True,tx,lower,135,Republican,http://www.house.state.tx.us/photos/members/2785.jpg,2010-06-19 03:51:42.260000,2017-06-01 10:38:25.990000
TXL000257,Jessica Farrar,Jessica,,Farrar,,,True,tx,lower,148,Democratic,http://www.house.state.tx.us/photos/members/2810.jpg,2010-06-19 03:51:42.289000,2017-06-01 10:38:26.699000
TXL000260,Dan Flynn,Dan,,Flynn,,,True,tx,lower,2,Republican,http://www.house.state.tx.us/photos/members/2850.jpg,2010-06-19 03:51:42.295000,2017-06-01 10:38:25.560000
TXL000264,Charlie Geren,Charlie,,Geren,,,True,tx,lower,99,Republican,http://www.house.state.tx.us/photos/members/2945.jpg,2010-06-19 03:51:42.305000,2017-06-01 10:38:26.834000
TXL000265,Helen Giddings,Helen,,Giddings,,,True,tx,lower,109,Democratic,http://www.house.state.tx.us/photos/members/2935.jpg,2010-06-19 03:51:42.307000,2017-06-01 10:38:26.836000
TXL000268,Ryan Guillen,Ryan,,Guillen,,,True,tx,lower,31,Democratic,http://www.house.state.tx.us/photos/members/3045.jpg,2010-06-19 03:51:42.314000,2017-06-01 10:38:26.708000
TXL000269,Roland Gutierrez,Roland,,Gutierrez,,,True,tx,lower,119,Democratic,http://www.house.state.tx.us/photos/members/3025.jpg,2010-06-19 03:51:42.316000,2017-06-01 10:38:25.736000
TXL000277,Ana Hernandez,Ana,,Hernandez,,,True,tx,lower,143,Democratic,http://www.house.state.tx.us/photos/members/3155.jpg,2010-06-19 03:51:42.356000,2017-06-01 10:38:25.909000
TXL000278,Abel Herrero,Abel,,Herrero,,,True,tx,lower,34,Democratic,http://www.house.state.tx.us/photos/members/3140.jpg,2010-06-19 03:51:42.358000,2017-06-01 10:38:26.326000
TXL000283,Donna Howard,Donna,,Howard,,,True,tx,lower,48,Democratic,http://www.house.state.tx.us/photos/members/3310.jpg,2010-06-19 03:51:42.371000,2017-06-01 10:38:26.823000
TXL000286,Todd Hunter,Todd,,Hunter,,,True,tx,lower,32,Republican,http://www.house.state.tx.us/photos/members/3365.jpg,2010-06-19 03:51:42.379000,2017-06-01 10:38:26.820000
TXL000289,Eric Johnson,Eric,,Johnson,,,True,tx,lower,100,Democratic,http://www.house.state.tx.us/photos/members/3345.jpg,2010-06-19 03:51:42.386000,2017-06-01 10:38:26.457000
TXL000294,Tracy King,Tracy O.,,King,,,True,tx,lower,80,Democratic,http://www.house.state.tx.us/photos/members/3465.jpg,2010-06-19 03:51:42.400000,2017-06-01 10:38:26.605000
TXL000295,Phil King,Phil,,King,,,True,tx,lower,61,Republican,http://www.house.state.tx.us/photos/members/3470.jpg,2010-06-19 03:51:42.402000,2017-06-01 10:38:26.672000
TXL000299,Jodie Laubenberg,Jodie,,Laubenberg,,,True,tx,lower,89,Republican,http://www.house.state.tx.us/photos/members/3540.jpg,2010-06-19 03:51:42.413000,2017-06-01 10:38:26.172000
TXL000308,Armando Martinez,"Armando ""Mando""",,Martinez,,,True,tx,lower,39,Democratic,http://www.house.state.tx.us/photos/members/3780.jpg,2010-06-19 03:51:42.436000,2017-06-01 10:38:26.559000
TXL000317,Joseph Moody,Joe,,Moody,,,True,tx,lower,78,Democratic,http://www.house.state.tx.us/photos/members/3850.jpg,2010-06-19 03:51:42.493000,2017-06-01 10:38:26.235000
TXL000318,Geanie Morrison,Geanie W.,,Morrison,,,True,tx,lower,30,Republican,http://www.house.state.tx.us/photos/members/3870.jpg,2010-06-19 03:51:42.496000,2017-06-01 10:38:26.533000
TXL000320,Rene Oliveira,René O.,,Oliveira,,,True,tx,lower,37,Democratic,http://www.house.state.tx.us/photos/members/3880.jpg,2010-06-19 03:51:42.502000,2017-06-01 10:35:57.523000
TXL000325,Tan Parker,Tan,,Parker,,,True,tx,lower,63,Republican,http://www.house.state.tx.us/photos/members/4090.jpg,2010-06-19 03:51:42.517000,2017-06-01 10:38:26.788000
TXL000329,Larry Phillips,Larry,,Phillips,,,True,tx,lower,62,Republican,http://www.house.state.tx.us/photos/members/4160.jpg,2010-06-19 03:51:42.529000,2017-06-01 10:38:26.129000
TXL000331,Joe Pickett,Joe C.,,Pickett,,,True,tx,lower,79,Democratic,http://www.house.state.tx.us/photos/members/4180.jpg,2010-06-19 03:51:42.535000,2017-06-01 10:35:57.466000
TXL000334,Richard Peña Raymond,Richard Peña,,Raymond,,,True,tx,lower,42,Democratic,http://www.house.state.tx.us/photos/members/4215.jpg,2010-06-19 03:51:42.543000,2017-06-01 10:38:26.651000
TXL000338,Eddie Rodriguez,Eddie,,Rodriguez,,,True,tx,lower,51,Democratic,http://www.house.state.tx.us/photos/members/4270.jpg,2010-06-19 03:51:42.555000,2017-06-01 10:38:26.719000
TXL000344,John Smithee,John T.,,Smithee,,,True,tx,lower,86,Republican,http://www.house.state.tx.us/photos/members/4530.jpg,2010-06-19 03:51:42.594000,2017-06-01 10:38:26.721000
TXL000347,Joe Straus,Joe,,Straus,,,True,tx,lower,121,Republican,http://www.house.state.tx.us/photos/members/4565.jpg,2010-06-19 03:51:42.604000,2017-06-01 10:35:57.467000
TXL000352,Senfronia Thompson,Senfronia,,Thompson,,,True,tx,lower,141,Democratic,http://www.house.state.tx.us/photos/members/4630.jpg,2010-06-19 03:51:42.631000,2017-06-01 10:38:26.565000
TXL000354,Chris Turner,Chris,,Turner,,,True,tx,lower,101,Democratic,http://www.house.state.tx.us/photos/members/4680.jpg,2010-06-19 03:51:42.637000,2017-06-01 10:38:26.398000
TXL000359,Hubert Vo,Hubert,,Vo,,,True,tx,lower,149,Democratic,http://www.house.state.tx.us/photos/members/4900.jpg,2010-06-19 03:51:42.653000,2017-06-01 10:38:26.147000
TXL000360,Armando Walle,Armando,,Walle,,,True,tx,lower,140,Democratic,http://www.house.state.tx.us/photos/members/4930.jpg,2010-06-19 03:51:42.668000,2017-06-01 10:38:26.254000
TXL000363,John Zerwas,John,,Zerwas,,,True,tx,lower,28,Republican,http://www.house.state.tx.us/photos/members/5170.jpg,2010-06-19 03:51:42.678000,2017-06-01 10:38:26.068000
TXL000370,Rodney Anderson,Rodney,,Anderson,,,True,tx,lower,105,Republican,http://www.house.state.tx.us/photos/members/2215.jpg,2011-01-14 22:24:08.381000,2017-06-01 10:38:26.177000
TXL000373,Cindy Burkett,Cindy,,Burkett,,,True,tx,lower,113,Republican,http://www.house.state.tx.us/photos/members/2195.jpg,2011-01-14 22:24:08.382000,2017-06-01 10:38:26.569000
TXL000378,Sarah Davis,Sarah,,Davis,,,True,tx,lower,134,Republican,http://www.house.state.tx.us/photos/members/2305.jpg,2011-01-14 22:24:08.385000,2017-06-01 10:38:26.832000
TXL000379,John Frullo,John,,Frullo,,,True,tx,lower,84,Republican,http://www.house.state.tx.us/photos/members/2005.jpg,2011-01-14 22:24:08.385000,2017-06-01 10:38:26.547000
TXL000381,Larry Gonzales,Larry,,Gonzales,,,True,tx,lower,52,Republican,http://www.house.state.tx.us/photos/members/2080.jpg,2011-01-14 22:24:08.387000,2017-06-01 10:38:26.580000
TXL000385,Dan Huberty,Dan,,Huberty,,,True,tx,lower,127,Republican,http://www.house.state.tx.us/photos/members/2285.jpg,2011-01-14 22:24:08.389000,2017-06-01 10:38:25.530000
TXL000386,Jason Isaac,Jason,,Isaac,,,True,tx,lower,45,Republican,http://www.house.state.tx.us/photos/members/2070.jpg,2011-01-14 22:24:08.390000,2017-06-01 10:38:25.846000
TXL000387,John Kuempel,John,,Kuempel,,,True,tx,lower,44,Republican,http://www.house.state.tx.us/photos/members/2310.jpg,2011-01-14 22:24:08.288000,2017-06-01 10:38:26.712000
TXL000389,Lyle Larson,Lyle,,Larson,,,True,tx,lower,122,Republican,http://www.house.state.tx.us/photos/members/2245.jpg,2011-01-14 22:24:08.391000,2017-06-01 10:38:26.594000
TXL000391,J. M. Lozano,J. M.,,Lozano,,,True,tx,lower,43,Republican,http://www.house.state.tx.us/photos/members/2065.jpg,2011-01-14 22:24:08.288000,2017-06-01 10:38:26.350000
TXL000396,"Sergio Muñoz, Jr.",Sergio,,Muñoz,Jr.,,True,tx,lower,36,Democratic,http://www.house.state.tx.us/photos/members/2060.jpg,2011-01-14 22:24:08.414000,2017-06-01 10:38:26.131000
TXL000397,Jim Murphy,Jim,,Murphy,,,True,tx,lower,133,Republican,http://www.house.state.tx.us/photos/members/3875.jpg,2011-01-14 22:24:08.415000,2017-06-01 10:38:26.459000
TXL000402,Four Price,Four,,Price,,,True,tx,lower,87,Republican,http://www.house.state.tx.us/photos/members/2185.jpg,2011-01-14 22:24:08.417000,2017-06-01 10:38:26.611000
TXL000404,Ron Reynolds,Ron,,Reynolds,,,True,tx,lower,27,Democratic,http://www.house.state.tx.us/photos/members/2040.jpg,2011-01-14 22:24:08.418000,2017-06-01 10:38:26.352000
TXL000410,James White,James,,White,,,True,tx,lower,19,Republican,http://www.house.state.tx.us/photos/members/2030.jpg,2011-01-14 22:24:08.419000,2017-06-01 10:38:26.793000
TXL000411,Paul Workman,Paul,,Workman,,,True,tx,lower,47,Republican,http://www.house.state.tx.us/photos/members/2075.jpg,2011-01-14 22:24:08.292000,2017-06-01 10:38:26.614000
TXL000412,William Zedler,Bill,,Zedler,,,True,tx,lower,96,Republican,http://www.house.state.tx.us/photos/members/5150.jpg,2011-01-14 22:24:08.293000,2017-06-01 10:38:25.984000
TXL000415,"Raney, John",John,,Raney,,,True,tx,lower,14,Republican,http://www.house.state.tx.us/photos/members/2315.jpg,2012-01-25 00:54:58.498000,2017-06-01 10:38:26.105000
TXL000424,"Ashby, Trent",Trent,,Ashby,,,True,tx,lower,57,Republican,http://www.house.state.tx.us/photos/members/2330.jpg,2013-01-09 00:29:35.404000,2017-06-01 10:38:26.827000
TXL000425,"Bell, Cecil",Cecil,,Bell,,,True,tx,lower,3,Republican,http://www.house.state.tx.us/photos/members/2335.jpg,2013-01-09 00:29:35.419000,2017-06-01 10:38:26.329000
TXL000426,"Bonnen, Greg",Greg,,Bonnen,,,True,tx,lower,24,Republican,http://www.house.state.tx.us/photos/members/2875.jpg,2013-01-09 00:29:35.442000,2017-06-01 10:38:26.074000
TXL000428,"Canales, Terry",Terry,,Canales,,,True,tx,lower,40,Democratic,http://www.house.state.tx.us/photos/members/2340.jpg,2013-01-09 00:29:35.506000,2017-06-01 10:38:25.838000
TXL000429,"Capriglione, Giovanni",Giovanni,,Capriglione,,,True,tx,lower,98,Republican,http://www.house.state.tx.us/photos/members/2345.jpg,2013-01-09 00:29:35.513000,2017-06-01 10:38:26.731000
TXL000430,"Clardy, Travis",Travis,,Clardy,,,True,tx,lower,11,Republican,http://www.house.state.tx.us/photos/members/2355.jpg,2013-01-09 00:29:35.529000,2017-06-01 10:38:26.567000
TXL000431,"Collier, Nicole",Nicole,,Collier,,,True,tx,lower,95,Democratic,http://www.house.state.tx.us/photos/members/2360.jpg,2013-01-09 00:29:35.544000,2017-06-01 10:38:26.574000
