leg_id,full_name,first_name,middle_name,last_name,suffixes,nickname,active,state,chamber,district,party,photo_url,created_at,updated_at
TXL000433,"Dale, Tony",Tony,,Dale,,,True,tx,lower,136,Republican,http://www.house.state.tx.us/photos/members/2370.jpg,2013-01-09 00:29:35.606000,2017-06-01 10:38:26.346000
TXL000434,"Fallon, Pat",Pat,,Fallon,,,True,tx,lower,106,Republican,http://www.house.state.tx.us/photos/members/2375.jpg,2013-01-09 00:29:35.684000,2017-06-01 10:38:26.553000
TXL000436,"Frank, James",James,,Frank,,,True,tx,lower,69,Republican,http://www.house.state.tx.us/photos/members/2385.jpg,2013-01-09 00:29:35.731000,2017-06-01 10:38:26.653000
TXL000437,"Goldman, Craig",Craig,,Goldman,,,True,tx,lower,97,Republican,http://www.house.state.tx.us/photos/members/2395.jpg,2013-01-09 00:29:35.761000,2017-06-01 10:38:26.529000
TXL000438,"González, Mary",Mary,,González,,,True,tx,lower,75,Democratic,http://www.house.state.tx.us/photos/members/2410.jpg,2013-01-09 00:29:35.783000,2017-06-01 10:35:57.447000
TXL000439,"Guerra, Bobby",Bobby,,Guerra,,,True,tx,lower,41,Democratic,http://www.house.state.tx.us/photos/members/2325.jpg,2013-01-09 00:29:35.798000,2017-06-01 10:35:57.449000
TXL000441,"Kacal, Kyle",Kyle,,Kacal,,,True,tx,lower,12,Republican,http://www.house.state.tx.us/photos/members/2445.jpg,2013-01-09 00:29:35.912000,2017-06-01 10:35:57.475000
TXL000442,"King, Ken",Ken,,King,,,True,tx,lower,88,Republican,http://www.house.state.tx.us/photos/members/2455.jpg,2013-01-09 00:29:35.950000,2017-06-01 10:38:26.839000
TXL000443,"Klick, Stephanie",Stephanie,,Klick,,,True,tx,lower,91,Republican,http://www.house.state.tx.us/photos/members/2460.jpg,2013-01-09 00:29:35.964000,2017-06-01 10:38:26.657000
TXL000444,"Krause, Matt",Matt,,Krause,,,True,tx,lower,93,Republican,http://www.house.state.tx.us/photos/members/2465.jpg,2013-01-09 00:29:35.980000,2017-06-01 10:38:26.557000
TXL000445,"Leach, Jeff",Jeff,,Leach,,,True,tx,lower,67,Republican,http://www.house.state.tx.us/photos/members/2475.jpg,2013-01-09 00:29:36.017000,2017-06-01 10:38:25.865000
TXL000446,"Longoria, Oscar",Oscar,,Longoria,,,True,tx,lower,35,Democratic,http://www.house.state.tx.us/photos/members/2485.jpg,2013-01-09 00:29:36.032000,2017-06-01 10:38:26.726000
TXL000449,"Miller, Rick",Rick,,Miller,,,True,tx,lower,26,Republican,http://www.house.state.tx.us/photos/members/2500.jpg,2013-01-09 00:29:36.107000,2017-06-01 10:38:26.728000
TXL000452,"Nevárez, Poncho",Poncho,,Nevárez,,,True,tx,lower,74,Democratic,http://www.house.state.tx.us/photos/members/2505.jpg,2013-01-09 00:29:36.183000,2017-06-01 10:38:26.843000
TXL000454,"Paddie, Chris",Chris,,Paddie,,,True,tx,lower,9,Republican,http://www.house.state.tx.us/photos/members/2515.jpg,2013-01-09 00:29:36.213000,2017-06-01 10:38:26.845000
TXL000457,"Rodriguez, Justin",Justin,,Rodriguez,,,True,tx,lower,125,Democratic,http://www.house.state.tx.us/photos/members/2550.jpg,2013-01-09 00:29:36.341000,2017-06-01 10:38:26.542000
TXL000458,"Rose, Toni",Toni,,Rose,,,True,tx,lower,110,Democratic,http://www.house.state.tx.us/photos/members/2555.jpg,2013-01-09 00:29:36.348000,2017-06-01 10:38:26.850000
TXL000459,"Sanford, Scott",Scott,,Sanford,,,True,tx,lower,70,Republican,http://www.house.state.tx.us/photos/members/2715.jpg,2013-01-09 00:29:36.356000,2017-06-01 10:38:26.142000
TXL000460,"Schaefer, Matt",Matt,,Schaefer,,,True,tx,lower,6,Republican,http://www.house.state.tx.us/photos/members/2725.jpg,2013-01-09 00:29:36.364000,2017-06-01 10:38:26.685000
TXL000461,"Sheffield, J. D.",J. D.,,Sheffield,,,True,tx,lower,59,Republican,http://www.house.state.tx.us/photos/members/2735.jpg,2013-01-09 00:29:36.379000,2017-06-01 10:38:26.374000
TXL000462,"Simmons, Ron",Ron,,Simmons,,,True,tx,lower,65,Republican,http://www.house.state.tx.us/photos/members/2740.jpg,2013-01-09 00:29:36.394000,2017-06-01 10:38:26.588000
TXL000463,"Springer, Drew",Drew,,Springer,,,True,tx,lower,68,Republican,http://www.house.state.tx.us/photos/members/2745.jpg,2013-01-09 00:29:36.424000,2017-06-01 10:38:26.466000
TXL000464,"Stephenson, Phil",Phil,,Stephenson,,,True,tx,lower,85,Republican,http://www.house.state.tx.us/photos/members/2755.jpg,2013-01-09 00:29:36.432000,2017-06-01 10:38:26.619000
TXL000465,"Stickland, Jonathan",Jonathan,,Stickland,,,True,tx,lower,92,Republican,http://www.house.state.tx.us/photos/members/2765.jpg,2013-01-09 00:29:36.439000,2017-06-01 10:38:25.887000
TXL000466,"Thompson, Ed",Ed,,Thompson,,,True,tx,lower,29,Republican,http://www.house.state.tx.us/photos/members/2815.jpg,2013-01-09 00:29:36.470000,2017-06-01 10:38:26.344000
TXL000470,"Villalba, Jason",Jason,,Villalba,,,True,tx,lower,114,Republican,http://www.house.state.tx.us/photos/members/2855.jpg,2013-01-09 00:29:36.516000,2017-06-01 10:38:25.725000
TXL000472,"Wu, Gene",Gene,,Wu,,,True,tx,lower,137,Democratic,http://www.house.state.tx.us/photos/members/2865.jpg,2013-01-09 00:29:36.562000,2017-06-01 10:38:26.667000
TXL000475,"Israel, Celia",Celia,,Israel,,,True,tx,lower,50,Democratic,http://www.house.state.tx.us/photos/members/2415.jpg,2014-02-19 00:42:39.111000,2017-06-01 10:38:26.174000
TXL000480,"Murr, Andrew",Andrew,,Murr,,,True,tx,lower,53,Republican,http://www.house.state.tx.us/photos/members/2965.jpg,2015-01-14 00:53:27.352000,2017-06-01 10:35:57.508000
TXL000481,"Wray, John",John,,Wray,,,True,tx,lower,10,Republican,http://www.house.state.tx.us/photos/members/2890.jpg,2015-01-14 00:53:27.378000,2017-06-01 10:38:26.687000
TXL000484,"Paul, Dennis",Dennis,,Paul,,,True,tx,lower,129,Republican,http://www.house.state.tx.us/photos/members/3090.jpg,2015-01-14 00:53:27.442000,2017-06-01 10:38:26.524000
TXL000485,"Keough, Mark",Mark,,Keough,,,True,tx,lower,15,Republican,http://www.house.state.tx.us/photos/members/2895.jpg,2015-01-14 00:53:27.504000,2017-06-01 10:38:26.782000
TXL000490,"Landgraf, Brooks",Brooks,,Landgraf,,,True,tx,lower,81,Republican,http://www.house.state.tx.us/photos/members/3040.jpg,2015-01-14 00:53:27.597000,2017-06-01 10:38:26.582000
TXL000491,"Koop, Linda",Linda,,Koop,,,True,tx,lower,102,Republican,http://www.house.state.tx.us/photos/members/3070.jpg,2015-01-14 00:53:27.628000,2017-06-01 10:38:26.841000
TXL000493,"Rinaldi, Matt",Matt,,Rinaldi,,,True,tx,lower,115,Republican,http://www.house.state.tx.us/photos/members/3080.jpg,2015-01-14 00:53:27.677000,2017-06-01 10:38:26.514000
TXL000494,"VanDeaver, Gary",Gary,,VanDeaver,,,True,tx,lower,1,Republican,http://www.house.state.tx.us/photos/members/2540.jpg,2015-01-14 00:53:27.697000,2017-06-01 10:38:26.480000
TXL000495,"Shaheen, Matt",Matt,,Shaheen,,,True,tx,lower,66,Republican,http://www.house.state.tx.us/photos/members/2995.jpg,2015-01-14 00:53:27.729000,2017-06-01 10:38:26.790000
TXL000496,"Phelan, Dade",Dade,,Phelan,,,True,tx,lower,21,Republican,http://www.house.state.tx.us/photos/members/2905.jpg,2015-01-14 00:53:27.797000,2017-06-01 10:38:26.848000
TXL000497,"Blanco, César",César,,Blanco,,,True,tx,lower,76,Democratic,http://www.house.state.tx.us/photos/members/3015.jpg,2015-01-14 00:53:27.859000,2017-06-01 10:38:26.333000
TXL000499,"Tinderholt, Tony",Tony,,Tinderholt,,,True,tx,lower,94,Republican,http://www.house.state.tx.us/photos/members/3065.jpg,2015-01-14 00:53:27.889000,2017-06-01 10:38:26.063000
TXL000500,"Burrows, Dustin",Dustin,,Burrows,,,True,tx,lower,83,Republican,http://www.house.state.tx.us/photos/members/3055.jpg,2015-01-14 00:53:27.921000,2017-06-01 10:38:26.621000
TXL000502,"Metcalf, Will",Will,,Metcalf,,,True,tx,lower,16,Republican,http://www.house.state.tx.us/photos/members/2900.jpg,2015-01-14 00:53:27.951000,2017-06-01 10:38:26.683000
TXL000504,"Meyer, Morgan",Morgan,,Meyer,,,True,tx,lower,108,Republican,http://www.house.state.tx.us/photos/members/3075.jpg,2015-01-14 00:53:28.008000,2017-06-01 10:38:26.715000
TXL000506,"Faircloth, Wayne",Wayne,,Faircloth,,,True,tx,lower,23,Republican,http://www.house.state.tx.us/photos/members/2955.jpg,2015-01-14 00:53:28.093000,2017-06-01 10:38:26.549000
TXL000507,"Burns, DeWayne",DeWayne,,Burns,,,True,tx,lower,58,Republican,http://www.house.state.tx.us/photos/members/2975.jpg,2015-01-14 00:53:28.244000,2017-06-01 10:38:26.677000
TXL000509,"Romero, Jr., Ramon","Jr., Ramon",,Romero,,,True,tx,lower,90,Democratic,http://www.house.state.tx.us/photos/members/3060.jpg,2015-01-14 00:53:28.296000,2017-06-01 10:35:57.533000
TXL000510,"Schofield, Mike",Mike,,Schofield,,,True,tx,lower,132,Republican,http://www.house.state.tx.us/photos/members/3095.jpg,2015-01-14 00:53:28.314000,2017-06-01 10:38:26.237000
TXL000516,"Cyrier, John P.",John P.,,Cyrier,,,True,tx,lower,17,Republican,http://www.house.state.tx.us/photos/members/3125.jpg,2015-03-10 18:14:59.467000,2017-06-01 10:35:57.421000
TXL000517,"Bernal, Diego M.",Diego M.,,Bernal,,,True,tx,lower,123,Democratic,http://www.house.state.tx.us/photos/members/3110.jpg,2015-03-10 18:15:00.287000,2017-06-01 10:35:57.397000
TXL000519,"Minjarez, Ina",Ina,,Minjarez,,,True,tx,lower,124,Democratic,http://www.house.state.tx.us/photos/members/3135.jpg,2015-05-06 20:11:59.048000,2017-06-01 10:38:26.661000
TXL000672,"Johnson, Jarvis",Jarvis,,Johnson,,,True,tx,lower,139,Democratic,http://www.house.state.tx.us/photos/members/3185.jpg,2016-12-28 00:23:50.038000,2017-06-01 10:35:57.473000
TXL000673,"Schubert, Leighton",Leighton,,Schubert,,,True,tx,lower,13,Republican,http://www.house.state.tx.us/photos/members/3115.jpg,2016-12-28 00:23:50.202000,2017-06-01 10:38:26.321000
TXL000675,"Lang, Mike",Mike,,Lang,,,True,tx,lower,60,Republican,http://www.house.state.tx.us/photos/members/3530.jpg,2017-01-07 05:53:03.722000,2017-06-01 10:38:26.320000
TXL000676,"Cortez, Philip",Philip,,Cortez,,,True,tx,lower,117,Democratic,http://www.house.state.tx.us/photos/members/2365.jpg,2017-01-07 05:53:03.750000,2017-06-01 10:38:26.315000
TXL000677,"Biedermann, Kyle",Kyle,,Biedermann,,,True,tx,lower,73,Republican,http://www.house.state.tx.us/photos/members/3575.jpg,2017-01-07 05:53:03.785000,2017-06-01 10:38:26.231000
TXL000678,"Wilson, Terry",Terry,,Wilson,,,True,tx,lower,20,Republican,http://www.house.state.tx.us/photos/members/3525.jpg,2017-01-07 05:53:03.791000,2017-06-01 10:35:57.568000
TXL000679,"Perez, Mary Ann",Mary Ann,,Perez,,,True,tx,lower,144,Democratic,http://www.house.state.tx.us/photos/members/2535.jpg,2017-01-07 05:53:03.884000,2017-06-01 10:38:26.311000
TXL000680,"Stucky, Lynn",Lynn,,Stucky,,,True,tx,lower,64,Republican,http://www.house.state.tx.us/photos/members/3220.jpg,2017-01-07 05:53:03.905000,2017-06-01 10:38:26.516000
TXL000681,"Lambert, Stan",Stan,,Lambert,,,True,tx,lower,71,Republican,http://www.house.state.tx.us/photos/members/3225.jpg,2017-01-07 05:53:03.927000,2017-06-01 10:38:25.850000
TXL000682,"Ortega, Evelina ""Lina""","Evelina ""Lina""",,Ortega,,,True,tx,lower,77,Democratic,http://www.house.state.tx.us/photos/members/3545.jpg,2017-01-07 05:53:03.952000,2017-06-01 10:38:26.786000
TXL000683,"Arévalo, Diana",Diana,,Arévalo,,,True,tx,lower,116,Democratic,http://www.house.state.tx.us/photos/members/3555.jpg,2017-01-07 05:53:03.970000,2017-06-01 10:38:26.361000
TXL000684,"Neave, Victoria",Victoria,,Neave,,,True,tx,lower,107,Democratic,http://www.house.state.tx.us/photos/members/3235.jpg,2017-01-07 05:53:03.976000,2017-06-01 10:38:25.883000
TXL000685,"Shine, Hugh",Hugh,,Shine,,,True,tx,lower,55,Republican,http://www.house.state.tx.us/photos/members/4455.jpg,2017-01-07 05:53:03.982000,2017-06-01 10:38:26.464000
TXL000686,"Gervin-Hawkins, Barbara",Barbara,,Gervin-Hawkins,,,True,tx,lower,120,Democratic,http://www.house.state.tx.us/photos/members/3445.jpg,2017-01-07 05:53:03.988000,2017-06-01 10:38:26.555000
TXL000687,"Oliverson, Tom",Tom,,Oliverson,,,True,tx,lower,130,Republican,http://www.house.state.tx.us/photos/members/3535.jpg,2017-01-07 05:53:04.024000,2017-06-01 10:38:26.138000
TXL000688,"Roberts, Kevin",Kevin,,Roberts,,,True,tx,lower,126,Republican,http://www.house.state.tx.us/photos/members/3255.jpg,2017-01-07 05:53:04.030000,2017-06-01 10:38:26.539000
TXL000689,"Hefner, Cole",Cole,,Hefner,,,True,tx,lower,5,Republican,http://www.house.state.tx.us/photos/members/3505.jpg,2017-01-07 05:53:04.091000,2017-06-01 10:38:25.577000
TXL000690,"Holland, Justin",Justin,,Holland,,,True,tx,lower,33,Republican,http://www.house.state.tx.us/photos/members/3205.jpg,2017-01-07 05:53:04.142000,2017-06-01 10:38:26.681000
TXL000691,"Dean, Jay",Jay,,Dean,,,True,tx,lower,7,Republican,http://www.house.state.tx.us/photos/members/3515.jpg,2017-01-07 05:53:04.156000,2017-06-01 10:38:26.623000
TXL000692,"Hinojosa, Gina",Gina,,Hinojosa,,,True,tx,lower,49,Democratic,http://www.house.state.tx.us/photos/members/3210.jpg,2017-01-07 05:53:04.169000,2017-06-01 10:38:26.679000
TXL000693,"Bailes, Ernest",Ernest,,Bailes,,,True,tx,lower,18,Republican,http://www.house.state.tx.us/photos/members/3200.jpg,2017-01-07 05:53:04.179000,2017-06-01 10:38:26.363000
TXL000694,"Swanson, Valoree",Valoree,,Swanson,,,True,tx,lower,150,Republican,http://www.house.state.tx.us/photos/members/3425.jpg,2017-01-07 05:53:04.191000,2017-06-01 10:38:26.665000
TXL000695,"Gooden, Lance",Lance,,Gooden,,,True,tx,lower,4,Republican,http://www.house.state.tx.us/photos/members/2020.jpg,2017-01-07 05:53:04.217000,2017-06-01 10:38:26.136000
TXL000696,"Cain, Briscoe",Briscoe,,Cain,,,True,tx,lower,128,Republican,http://www.house.state.tx.us/photos/members/3265.jpg,2017-01-07 05:53:04.222000,2017-06-01 10:38:26.233000
TXL000697,"Cosper, Scott",Scott,,Cosper,,,True,tx,lower,54,Republican,http://www.house.state.tx.us/photos/members/3215.jpg,2017-01-07 05:53:04.263000,2017-06-01 10:38:26.733000
TXL000698,"Uresti, Tomas",Tomas,,Uresti,,,True,tx,lower,118,Democratic,http://www.house.state.tx.us/photos/members/3435.jpg,2017-01-07 05:53:04.280000,2017-06-01 10:38:26.002000
TXL000699,"Thierry, Shawn",Shawn,,Thierry,,,True,tx,lower,146,Democratic,http://www.house.state.tx.us/photos/members/3390.jpg,2017-01-07 05:53:04.302000,2017-06-01 10:38:26.239000
TXL000717,Eddie Lucio III,Eddie,,Lucio,III,,True,tx,lower,38,Democratic,http://www.house.state.tx.us/photos/members/3610.jpg,2017-01-30 05:42:49.879000,2017-06-01 10:38:26.607000
TXL000190,Craig Estes,Craig,,Estes,,,True,tx,upper,30,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1180.jpg,2010-06-19 03:51:42.063000,2017-06-01 10:38:26.268000
TXL000195,Juan Hinojosa,"Juan ""Chuy""",,Hinojosa,,,True,tx,upper,20,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1250.jpg,2010-06-19 03:51:42.076000,2017-06-01 10:38:26.808000
TXL000196,Joan Huffman,Joan,,Huffman,,,True,tx,upper,17,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1260.jpg,2010-06-19 03:51:42.078000,2017-06-01 10:38:26.752000
TXL000198,"Eddie Lucio, Jr.",Eduardo A. (Eddie),,Lucio,Jr.,,True,tx,upper,27,Democrat,http://www.house.state.tx.us/photos/members/3610.jpg,2010-06-19 03:51:42.083000,2017-06-01 10:38:26.283000
TXL000199,Jane Nelson,Jane,,Nelson,,,True,tx,upper,12,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1450.jpg,2010-06-19 03:51:42.086000,2017-06-01 10:38:26.740000
TXL000200,Robert Nichols,Robert,,Nichols,,,True,tx,upper,3,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1400.jpg,2010-06-19 03:51:42.088000,2017-06-01 10:38:26.798000
TXL000203,Kel Seliger,Kel,,Seliger,,,True,tx,upper,31,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1460.jpg,2010-06-19 03:51:42.095000,2017-06-01 10:38:26.762000
TXL000206,Carlos Uresti,Carlos I.,,Uresti,,,True,tx,upper,19,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1605.jpg,2010-06-19 03:51:42.103000,2017-06-01 10:38:26.767000
TXL000208,Kirk Watson,Kirk,,Watson,,,True,tx,upper,14,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1610.jpg,2010-06-19 03:51:42.107000,2017-06-01 10:38:26.769000
TXL000210,Royce West,Royce,,West,,,True,tx,upper,23,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1625.jpg,2010-06-19 03:51:42.112000,2017-06-01 10:38:26.772000
TXL000211,John Whitmire,John,,Whitmire,,,True,tx,upper,15,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1650.jpg,2010-06-19 03:51:42.115000,2017-06-01 10:38:26.774000
TXL000213,Judith Zaffirini,Judith,,Zaffirini,,,True,tx,upper,21,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1700.jpg,2010-06-19 03:51:42.131000,2017-06-01 10:38:26.442000
TXL000240,Brandon Creighton,Brandon,,Creighton,,,True,tx,upper,4,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1040.jpg,2010-06-19 03:51:42.210000,2017-06-01 10:38:26.803000
TXL000271,Kelly Hancock,Kelly,,Hancock,,,True,tx,upper,9,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1015.jpg,2010-06-19 03:51:42.331000,2017-06-01 10:38:26.805000
TXL000297,Lois Kolkhorst,Lois W.,,Kolkhorst,,,True,tx,upper,18,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1105.jpg,2010-06-19 03:51:42.408000,2017-06-01 10:38:26.810000
TXL000312,José Menéndez,José,,Menéndez,,,True,tx,upper,26,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/nopicture.jpg,2010-06-19 03:51:42.467000,2017-06-01 10:38:26.641000
TXL000349,Larry Taylor,Larry,,Taylor,,,True,tx,upper,11,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1030.jpg,2010-06-19 03:51:42.610000,2017-06-01 10:38:26.764000
TXL000350,Van Taylor,Van,,Taylor,,,True,tx,upper,8,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1085.jpg,2010-06-19 03:51:42.613000,2017-06-01 10:38:26.419000
TXL000364,Brian Birdwell,Brian,,Birdwell,,,True,tx,upper,22,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1080.jpg,2010-07-17 08:38:47.948000,2017-06-01 10:38:26.747000
TXL000400,Charles Perry,Charles,,Perry,,,True,tx,upper,28,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1045.jpg,2011-01-14 22:24:08.416000,2017-06-01 10:38:26.813000
TXL000405,Charles Schwertner,Charles,,Schwertner,,,True,tx,upper,5,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1025.jpg,2011-01-14 22:24:08.419000,2017-06-01 10:38:26.760000
TXL000414,José R. Rodríguez	,José,R.,Rodríguez	,,,True,tx,upper,29,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1005.jpg,2011-01-14 22:24:08.575000,2017-06-01 10:38:26.815000
TXL000419,Donna Campbell,Donna,,Campbell,,,True,tx,upper,25,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1010.jpg,2013-01-09 00:29:35.053000,2017-06-01 10:38:26.288000
TXL000473,Sylvia R. Garcia,Sylvia R.,,Garcia,,,True,tx,upper,6,Democrat,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1035.jpg,2013-03-12 18:18:45.435000,2017-06-01 10:35:57.613000
TXL000479,Don Huffines,Don,,Huffines,,,True,tx,upper,16,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1095.jpg,2015-01-14 00:53:27.338000,2017-06-01 10:38:26.432000
TXL000482,Paul Bettencourt,Paul,,Bettencourt,,,True,tx,upper,7,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1055.jpg,2015-01-14 00:53:27.393000,2017-06-01 10:38:26.745000
TXL000487,Konni Burton,Konni,,Burton,,,True,tx,upper,10,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1090.jpg,2015-01-14 00:53:27.536000,2017-06-01 10:38:26.492000
TXL000503,Bob Hall,Bob,,Hall,,,True,tx,upper,2,Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1050.jpg,2015-01-14 00:53:27.965000,2017-06-01 10:38:26.801000
TXL000705,Dawn Buckingham,Dawn,,Buckingham,,,True,tx,upper,24,Republican,,2017-01-18 03:03:18.301000,2017-06-01 10:38:26.639000
TXL000707,Borris L. Miles,Borris L.,,Miles,,,True,tx,upper,13,Democrat,,2017-01-18 03:03:18.403000,2017-06-01 10:38:26.414000
TXL000716,Bryan Hughes,Bryan,,Hughes,,,True,tx,upper,1,Republican,,2017-01-27 05:42:08.204000,2017-06-01 10:38:26.497000
